P15003_1001	k141_757	Dickeya_phage_phiDP23.1	AIM51792.1	-	82.0	9.2e-16	species	viruses	-	50	282
P15003_1001	k141_76	Equine_infectious_anemia_virus	AFW99165.1	-	85.0	7.4e-18	species	viruses	-	60	472
P15003_1001	k141_82	Torque_teno_virus_1	NP_817120.1	-	41.1	2.0e-07	species	viruses	-	95	364
P15003_1001	k141_913	Torque_teno_virus	CAF05748.1	-	45.2	1.1e-162	species	viruses	-	668	2309
P15003_1001	k141_950	GB_virus_C	AAC58730.1	2	100.0	5.8e-17	Sub_Species	viruses	Flaviviridae->Pegivirus->Pegivirus_C->GB_virus_C	47	440
P15003_1001	k141_960	Torque_teno_virus	BAA93580.1	-	59.5	2.4e-17	species	viruses	-	84	306
P15003_1002	k141_10004	Torque_teno_virus	BAA28150.1	-	52.6	4.7e-202	species	viruses	-	696	3473
P15003_1002	k141_10302	Ralstonia_phage_phiRSL1	YP_001949980.1	-	58.7	7.3e-06	unclassified	viruses	-	46	407
P15003_1002	k141_10365	Burkholderia_phage_ST79	YP_008060509.1	-	63.5	1.2e-24	species	viruses	-	96	313
P15003_1002	k141_10375	Anelloviridae_sp.	AXQ65622.1	-	83.0	2.1e-13	species	viruses	-	47	308
P15003_1002	k141_10421	Burkholderia_phage_vB_BmuP_KL4	AWD90787.1	-	84.7	2.8e-65	species	viruses	-	157	471
P15003_1002	k141_10443	Anelloviridae_sp.	AXQ66377.1	-	34.9	1.3e-19	species	viruses	-	149	465
P15003_1002	k141_10448	Ralstonia_phage_phiRSL1	YP_001950213.2	-	62.0	3.1e-25	unclassified	viruses	-	100	303
P15003_1002	k141_10579	Torque_teno_midi_virus_11	YP_009505779.1	-	52.5	6.1e-04	species	viruses	-	40	619
P15003_1002	k141_10857	Chimpanzee_anellovirus	ALN98243.1	-	43.6	7.9e-04	species	viruses	-	55	469
P15003_1002	k141_10936	Dickeya_phage_vB_DsoM_JA13	AXG66404.1	-	52.2	7.8e-04	species	viruses	-	46	273
P15003_1002	k141_11037	Anelloviridae_sp.	AXQ65791.1	-	38.6	2.1e-28	species	viruses	-	215	621
P15003_1002	k141_11130	Vibrio_phage_1.081.O._10N.286.52.C2	AUR86057.1	-	30.1	4.7e-04	species	viruses	-	83	281
P15003_1002	k141_11151	uncultured_phage	ASN67322.1	-	98.3	5.8e-63	species	viruses	-	118	616
P15003_1002	k141_11162	Torque_teno_virus	ANQ39336.1	-	47.6	4.4e-42	species	viruses	-	191	833
P15003_1002	k141_1134	Pseudomonas_phage_phiR18	BAU16374.1	-	43.6	5.4e-04	unclassified	viruses	-	78	323
P15003_1002	k141_1157	Pseudomonas_phage_VW-6S	ATN93591.1	-	86.2	9.6e-22	species	viruses	-	65	316
P15003_1002	k141_11734	Pseudomonas_phage_VW-6S	ATN93592.1	-	91.5	1.2e-48	species	viruses	-	106	321
P15003_1002	k141_1175	TTV-like_mini_virus	ATV81291.1	-	45.5	5.4e-19	species	viruses	-	121	499
P15003_1002	k141_11989	Pseudomonas_phage_VW-6S	ATN93582.1	-	82.7	0.0e+00	species	viruses	-	970	12703
P15003_1002	k141_12073	TTV-like_mini_virus	AGG91488.1	-	33.5	1.3e-83	species	viruses	-	585	3064
P15003_1002	k141_12121	Burkholderia_virus_BcepMu	YP_024723.1	-	77.4	1.7e-88	species	viruses	-	221	1031
P15003_1002	k141_1220	Anelloviridae_sp.	AYJ72782.1	-	41.7	1.7e-04	species	viruses	-	72	298
P15003_1002	k141_12375	Caulobacter_phage_CcrBL9	AXQ69269.1	-	52.6	5.4e-09	species	viruses	-	78	407
P15003_1002	k141_12556	Anelloviridae_sp.	AXQ65981.1	-	36.6	6.5e-04	species	viruses	-	93	385
P15003_1002	k141_12578	Pseudomonas_phage_VW-6S	ATN93593.1	-	93.0	8.8e-59	species	viruses	-	128	826
P15003_1002	k141_12692	Ralstonia_phage_phiRSL1	YP_001950074.1	-	34.0	1.3e-06	unclassified	viruses	-	94	373
P15003_1002	k141_13147	Escherichia_phage_vB_EcoM_IME392	AXY86130.1	-	51.9	8.8e-04	species	viruses	-	54	402
P15003_1002	k141_1326	Torque_teno_mini_virus_8	YP_003587826.1	1	46.2	3.8e-27	Species	viruses	Anelloviridae->Betatorquevirus->Torque_teno_mini_virus_8	130	780
P15003_1002	k141_13421	Burkholderia_phage_ST79	YP_008060518.1	-	76.5	1.9e-31	species	viruses	-	85	349
P15003_1002	k141_13492	Torque_teno_virus	BAA78537.1	-	50.0	1.5e-20	species	viruses	-	104	350
P15003_1002	k141_13549	uncultured_Caudovirales_phage	ASN68705.1	-	100.0	1.7e-48	species	viruses	-	110	337
P15003_1002	k141_13854	Burkholderia_virus_BcepC6B	YP_024937.1	-	92.2	1.8e-53	species	viruses	-	115	349
P15003_1002	k141_13972	Torque_teno_virus	BAA28166.1	-	47.8	1.0e-42	species	viruses	-	203	563
P15003_1002	k141_13992	Ralstonia_phage_phiRSL1	YP_001950207.1	-	48.5	3.4e-11	unclassified	viruses	-	66	309
P15003_1002	k141_14006	Ralstonia_phage_phiRSL1	YP_001950047.1	-	50.0	8.0e-05	unclassified	viruses	-	52	529
P15003_1002	k141_14103	Ralstonia_phage_phiRSL1	YP_001949990.1	-	52.1	1.1e-05	unclassified	viruses	-	48	272
P15003_1002	k141_143	Ralstonia_phage_phiRSL1	YP_001950063.1	-	36.1	3.2e-07	unclassified	viruses	-	83	438
P15003_1002	k141_14447	Phage_NCTB	SBV38261.1	-	49.2	7.1e-05	species	viruses	-	59	465
P15003_1002	k141_14557	Cedratvirus_lausannensis	SOB74027.1	-	47.5	2.2e-82	species	viruses	-	297	10066
P15003_1002	k141_14974	Small_anellovirus_KR-HB-0210	ABL86426.1	-	57.6	7.7e-20	unclassified	viruses	-	92	461
P15003_1002	k141_15120	TTV-like_mini_virus	ABB30183.1	-	35.2	1.3e-09	species	viruses	-	108	477
P15003_1002	k141_15583	Ralstonia_phage_phiRSL1	YP_001950025.1	-	63.0	1.5e-07	unclassified	viruses	-	46	277
P15003_1002	k141_15771	Torque_teno_virus	AAK11697.1	-	56.4	7.3e-14	species	viruses	-	78	905
P15003_1002	k141_15819	Anelloviridae_sp.	AXQ66405.1	-	43.8	4.5e-08	species	viruses	-	73	303
P15003_1002	k141_1622	Torque_teno_virus	AAD45647.1	-	48.4	2.8e-141	species	viruses	-	547	1621
P15003_1002	k141_16914	Anelloviridae_sp.	AXQ66094.1	-	48.4	3.3e-06	species	viruses	-	64	315
P15003_1002	k141_16926	Podoviridae_sp.	AXF52829.1	-	45.8	3.7e-07	species	viruses	-	72	502
P15003_1002	k141_16950	Ralstonia_phage_phiRSL1	YP_001949883.1	-	68.9	3.4e-10	unclassified	viruses	-	45	623
P15003_1002	k141_17252	Torque_teno_virus	ABD34290.1	-	51.8	3.2e-17	species	viruses	-	83	532
P15003_1002	k141_17261	Pseudomonas_phage_phiAH14a	AMW64461.1	-	94.5	2.4e-178	species	viruses	-	329	1346
P15003_1002	k141_17379	TTV-like_mini_virus	APR63555.1	-	44.8	5.5e-07	species	viruses	-	67	337
P15003_1002	k141_17754	Anelloviridae_sp.	AXQ65952.1	-	49.7	3.5e-41	species	viruses	-	169	770
P15003_1002	k141_18080	Torque_teno_virus	AAK11704.1	-	53.5	3.3e-63	species	viruses	-	198	1357
P15003_1002	k141_18965	uncultured_Caudovirales_phage	ASN68715.1	-	94.7	5.5e-40	species	viruses	-	94	496
P15003_1002	k141_19361	Burkholderia_virus_BcepC6B	YP_024954.1	-	62.7	2.3e-37	species	viruses	-	118	998
P15003_1002	k141_194	Ralstonia_phage_phiRSL1	YP_001950038.1	-	78.0	1.2e-08	unclassified	viruses	-	41	419
P15003_1002	k141_19818	Anelloviridae_sp.	AXQ66020.1	-	54.7	3.6e-15	species	viruses	-	128	649
P15003_1002	k141_19943	Torque_teno_virus	BAA77437.2	-	48.5	1.1e-16	species	viruses	-	97	643
P15003_1002	k141_20031	Small_anellovirus_GIAN-VIPI	ABD67467.1	-	65.8	6.9e-24	unclassified	viruses	-	76	361
P15003_1002	k141_20141	Burkholderia_phage_ST79	YP_008060492.1	-	97.4	0.0e+00	species	viruses	-	605	19616
P15003_1002	k141_20363	Pectobacterium_phage_CBB	AMM43746.1	-	69.2	2.4e-06	species	viruses	-	39	660
P15003_1002	k141_20574	Ralstonia_phage_phiRSL1	YP_001950100.1	-	54.8	4.9e-142	unclassified	viruses	-	476	170816
P15003_1002	k141_20777	Anelloviridae_sp.	AXQ66595.1	-	37.7	3.5e-38	species	viruses	-	252	746
P15003_1002	k141_20983	uncultured_Caudovirales_phage	ASN68175.1	-	68.0	1.4e-57	species	viruses	-	172	520
P15003_1002	k141_21050	Ralstonia_phage_phiRSL1	YP_001950171.1	-	38.4	1.2e-06	unclassified	viruses	-	99	333
P15003_1002	k141_21060	Ralstonia_phage_phiRSL1	YP_001950059.1	-	50.8	4.6e-05	unclassified	viruses	-	61	518
P15003_1002	k141_21427	Torque_teno_virus_1	NP_817120.1	-	36.5	4.8e-10	species	viruses	-	167	521
P15003_1002	k141_21534	Pseudomonas_phage_phiAH14a	AMW64547.1	-	83.9	0.0e+00	species	viruses	-	1230	12332
P15003_1002	k141_21547	Torque_teno_virus	ANQ39337.1	-	46.4	2.6e-24	species	viruses	-	110	390
P15003_1002	k141_21564	Ralstonia_phage_phiRSL1	YP_001949941.1	-	47.0	1.1e-145	unclassified	viruses	-	634	68642
P15003_1002	k141_21708	Cedratvirus_lausannensis	SOB74128.1	-	52.5	7.7e-21	species	viruses	-	99	3306
P15003_1002	k141_21992	Ralstonia_phage_phiRSL1	YP_001949983.1	-	42.5	3.9e-11	unclassified	viruses	-	87	364
P15003_1002	k141_22077	Torque_teno_virus_10	ADO51764.1	1	46.6	4.3e-11	Species	viruses	Anelloviridae->Alphatorquevirus->Torque_teno_virus_10	88	302
P15003_1002	k141_22681	Yersinia_phage_fHe-Yen9-04	SOK58451.1	-	64.9	4.6e-13	unclassified	viruses	-	57	304
P15003_1002	k141_22726	Torque_teno_mini_virus_12	YP_009505741.1	-	36.2	8.9e-29	species	viruses	-	246	1005
P15003_1002	k141_22728	Vibrio_phage_RYC	BAV81037.1	-	47.2	5.4e-05	species	viruses	-	53	272
P15003_1002	k141_22913	Torque_teno_mini_virus_1	YP_003587916.1	-	37.9	1.7e-17	species	viruses	-	161	631
P15003_1002	k141_22955	Pseudomonas_phage_VW-6S	ATN93581.1	-	60.2	2.0e-35	species	viruses	-	113	930
P15003_1002	k141_23134	Pseudomonas_phage_phiAH14a	AMW64476.1	-	94.7	4.2e-34	species	viruses	-	76	351
P15003_1002	k141_23565	Simian_torque_teno_virus_32	YP_009126947.1	-	38.9	1.6e-05	species	viruses	-	72	314
P15003_1002	k141_24077	Anelloviridae_sp.	AXQ66457.1	-	36.4	2.4e-98	species	viruses	-	579	3003
P15003_1002	k141_24129	Torque_teno_midi_virus	BAG84585.1	-	34.4	1.2e-23	species	viruses	-	221	644
P15003_1002	k141_24205	Ralstonia_phage_phiRSL1	YP_001950060.1	-	36.1	3.3e-08	unclassified	viruses	-	122	384
P15003_1002	k141_24717	Anelloviridae_sp.	AXQ65614.1	-	33.8	1.5e-38	species	viruses	-	325	952
P15003_1002	k141_24843	Anelloviridae_sp.	AXQ65800.1	-	48.3	7.6e-11	species	viruses	-	89	910
P15003_1002	k141_2492	Polaribacter_phage_P12002S	YP_009195703.1	-	52.3	2.9e-06	unclassified	viruses	-	65	281
P15003_1002	k141_25218	Torque_teno_mini_virus_7	YP_003587871.1	2	41.3	3.6e-34	Species	viruses	Anelloviridae->Betatorquevirus->Torque_teno_mini_virus_7	167	514
P15003_1002	k141_25443	Ralstonia_phage_phiRSL1	YP_001950077.1	-	55.9	8.7e-07	unclassified	viruses	-	59	411
P15003_1002	k141_256	Burkholderia_phage_vB_BmuP_KL4	AWD90788.1	-	46.2	1.5e-15	species	viruses	-	91	588
P15003_1002	k141_25748	Torque_teno_virus_24	YP_009505726.1	-	52.7	1.0e-12	species	viruses	-	74	514
P15003_1002	k141_26119	Phage_NCTB	SBV38251.1	-	46.1	7.2e-10	species	viruses	-	76	351
P15003_1002	k141_27442	Bacillus_phage_vB_BsuP-Goe1	AMR58237.1	-	78.0	1.8e-08	unclassified	viruses	-	41	274
P15003_1002	k141_2880	Ralstonia_phage_phiRSL1	YP_001950072.1	-	46.4	2.3e-04	unclassified	viruses	-	56	405
P15003_1002	k141_2923	Torque_teno_virus	CAB42111.1	-	60.0	3.3e-34	species	viruses	-	115	358
P15003_1002	k141_3047	Synechococcus_phage_S-SKS1	YP_007674373.1	-	49.3	2.8e-08	species	viruses	-	75	327
P15003_1002	k141_3193	Pseudomonas_phage_phiAH14a	AMW64484.1	-	88.7	6.4e-66	species	viruses	-	142	710
P15003_1002	k141_3406	Burkholderia_phage_phiE131	AYJ74309.1	-	91.2	1.4e-116	species	viruses	-	226	14138
P15003_1002	k141_3524	Torque_teno_mini_virus_9	NP_054656.1	1	48.3	3.0e-16	Species	viruses	Anelloviridae->Betatorquevirus->Torque_teno_mini_virus_9	87	268
P15003_1002	k141_3543	Burkholderia_phage_AH2	YP_006561085.1	-	44.4	7.9e-08	unclassified	viruses	-	108	10087
P15003_1002	k141_3636	Anelloviridae_sp.	AXQ65771.1	-	53.8	1.8e-09	species	viruses	-	65	303
P15003_1002	k141_3812	Ralstonia_phage_phiRSL1	YP_001950065.1	-	60.9	7.2e-07	unclassified	viruses	-	46	259
P15003_1002	k141_3902	uncultured_Caudovirales_phage	ASN67401.1	-	76.9	1.1e-20	species	viruses	-	65	698
P15003_1002	k141_4000	TTV-like_mini_virus	ABB30181.1	-	57.8	8.2e-09	species	viruses	-	45	277
P15003_1002	k141_4676	Anelloviridae_sp.	AXQ66333.1	-	55.6	1.9e-05	species	viruses	-	45	274
P15003_1002	k141_5105	Pseudomonas_phage_pf16	AND75091.1	-	60.0	1.3e-07	unclassified	viruses	-	45	518
P15003_1002	k141_5224	uncultured_Caudovirales_phage	ASN67377.1	-	86.6	1.9e-52	species	viruses	-	112	336
P15003_1002	k141_5259	Ralstonia_phage_phiRSL1	YP_001950067.1	-	43.8	7.2e-05	unclassified	viruses	-	96	281
P15003_1002	k141_5459	Ralstonia_phage_phiRSL1	YP_001950062.1	-	30.5	8.4e-65	unclassified	viruses	-	770	3173
P15003_1002	k141_5589	Anelloviridae_sp.	AXQ66245.1	-	43.7	8.8e-08	species	viruses	-	119	787
P15003_1002	k141_570	Anelloviridae_sp.	AXQ66456.1	-	38.8	3.1e-04	species	viruses	-	103	415
P15003_1002	k141_5710	Torque_teno_virus	BAA94879.1	-	62.3	7.6e-49	species	viruses	-	154	758
P15003_1002	k141_5955	Erwinia_phage_vB_EamM_Y3	ARW58969.1	-	41.9	3.5e-04	species	viruses	-	62	274
P15003_1002	k141_613	Escherichia_phage_WG01	YP_009323449.1	-	46.0	7.1e-04	unclassified	viruses	-	63	423
P15003_1002	k141_6183	Torque_teno_virus	BAA28152.1	-	46.3	2.1e-46	species	viruses	-	227	785
P15003_1002	k141_6553	Small_anellovirus	ADZ28570.1	-	59.8	5.0e-25	species	viruses	-	102	646
P15003_1002	k141_6612	Torque_teno_midi_virus_12	YP_009505783.1	-	60.4	9.3e-13	species	viruses	-	111	615
P15003_1002	k141_6803	Anelloviridae_sp.	AXQ65624.1	-	35.6	1.5e-04	species	viruses	-	101	439
P15003_1002	k141_6952	Burkholderia_phage_vB_BceM_AP3	AKA61146.1	-	85.6	0.0e+00	species	viruses	-	1009	20618
P15003_1002	k141_7153	Human_pegivirus	CVH74189.1	-	96.5	5.0e-48	unclassified	viruses	-	114	342
P15003_1002	k141_7175	Ralstonia_phage_phiRSL1	YP_001949885.1	-	46.5	5.8e-04	unclassified	viruses	-	43	587
P15003_1002	k141_72	Torque_teno_midi_virus	BAG84589.1	-	47.7	4.5e-13	species	viruses	-	88	503
P15003_1002	k141_7413	Ralstonia_phage_phiRSL1	YP_001950206.1	-	41.3	3.2e-06	unclassified	viruses	-	75	519
P15003_1002	k141_7838	Torque_teno_midi_virus_6	YP_009505759.1	-	36.0	3.1e-04	species	viruses	-	100	413
P15003_1002	k141_8352	Torque_teno_virus	CAF05744.1	-	41.6	5.5e-89	species	viruses	-	471	1622
P15003_1002	k141_8358	Torque_teno_virus	ANQ39361.1	-	45.3	2.5e-135	species	viruses	-	534	1747
P15003_1002	k141_8672	Ralstonia_phage_phiRSL1	YP_001949882.1	-	53.2	4.5e-04	unclassified	viruses	-	47	272
P15003_1002	k141_8896	Moumouvirus_goulette	AGF85744.1	-	40.0	4.0e-08	unclassified	viruses	-	120	359
P15003_1002	k141_8908	Mycobacterium_phage_Omnicron	YP_009201681.1	-	55.6	6.4e-06	species	viruses	-	45	274
P15003_1002	k141_9379	Ralstonia_phage_phiRSL1	YP_001949978.1	-	35.7	2.3e-09	unclassified	viruses	-	140	391
P15003_1002	k141_9479	Anelloviridae_sp.	AXQ66455.1	-	50.8	9.4e-05	species	viruses	-	59	364
P15003_1002	k141_9762	Burkholderia_phage_ST79	YP_008060480.1	-	88.7	2.4e-153	species	viruses	-	300	4592
P15003_1002	k141_9793	Vibrio_phage_1.021.A._10N.222.51.F9	AUR82077.1	-	50.0	8.1e-31	species	viruses	-	128	384
P15003_1003	k141_1208	GB_virus_C	AAX68554.1	14	98.1	1.2e-85	Sub_Species	viruses	Flaviviridae->Pegivirus->Pegivirus_C->GB_virus_C	157	537
P15003_1003	k141_1244	TTV-like_mini_virus	ATV81291.1	-	48.1	2.6e-44	species	viruses	-	206	1027
P15003_1003	k141_134	Catovirus_CTV1	ARF08229.1	-	39.9	2.5e-17	species	viruses	-	138	423
P15003_1003	k141_1381	Torque_teno_virus	CAF05748.1	-	46.0	4.1e-156	species	viruses	-	572	2180
P15003_1003	k141_1393	Chimpanzee_anellovirus	ALN98243.1	-	51.1	8.9e-04	species	viruses	-	45	693
P15003_1003	k141_1469	Burkholderia_phage_ST79	YP_008060520.1	-	91.1	1.0e-59	species	viruses	-	123	373
P15003_1003	k141_1481	GB_virus_C	BAA69462.1	14	100.0	6.9e-29	Sub_Species	viruses	Flaviviridae->Pegivirus->Pegivirus_C->GB_virus_C	60	460
P15003_1003	k141_149	Dickeya_phage_phiDP23.1	AIM51792.1	-	83.0	1.9e-17	species	viruses	-	53	327
P15003_1003	k141_1532	Equine_infectious_anemia_virus	AAK21106.1	-	83.7	2.7e-15	species	viruses	-	49	368
P15003_1003	k141_1849	Anelloviridae_sp.	AXQ66383.1	-	65.0	2.6e-05	species	viruses	-	40	387
P15003_1003	k141_1932	Anelloviridae_sp.	AXQ66542.1	-	43.0	8.3e-44	species	viruses	-	214	654
P15003_1003	k141_1962	Anelloviridae_sp.	AXQ66061.1	-	60.6	7.0e-14	species	viruses	-	71	302
P15003_1003	k141_2030	Small_anellovirus_2	YP_238299.1	1	39.2	3.7e-81	Sub_Species	viruses	Anelloviridae->Gammatorquevirus->Small_anellovirus->Small_anellovirus_2	452	1867
P15003_1003	k141_2036	Torque_teno_virus	BAA90406.1	-	41.8	2.9e-55	species	viruses	-	292	890
P15003_1003	k141_2157	Torque_teno_midi_virus	BAG84585.1	-	35.0	6.4e-26	species	viruses	-	234	696
P15003_1003	k141_2225	Hepatitis_G_virus_isolate_PEI	AAG26007.1	-	82.6	2.3e-42	unclassified	viruses	-	121	426
P15003_1003	k141_2318	Torque_teno_virus	BAA28154.1	-	67.6	1.5e-35	species	viruses	-	102	311
P15003_1003	k141_2455	Saccharomyces_cerevisiae_virus_L-BC-lus	ANJ60742.1	-	26.3	2.2e-04	species	viruses	-	114	377
P15003_1003	k141_251	GB_virus_C	CAZ39612.1	14	99.4	2.1e-82	Sub_Species	viruses	Flaviviridae->Pegivirus->Pegivirus_C->GB_virus_C	159	663
P15003_1003	k141_2573	Torque_teno_virus	ANQ39336.1	-	41.7	5.5e-90	species	viruses	-	446	1365
P15003_1003	k141_2906	Torque_teno_virus	CAF05742.1	-	41.4	1.3e-24	species	viruses	-	191	593
P15003_1003	k141_2959	Torque_teno_virus	AAV41460.1	-	93.5	1.6e-37	species	viruses	-	77	880
P15003_1003	k141_302	Anelloviridae_sp.	AXQ66147.1	-	39.3	1.2e-26	species	viruses	-	163	502
P15003_1003	k141_3039	Torque_teno_midi_virus	BAF76126.1	-	61.0	8.2e-04	species	viruses	-	41	636
P15003_1003	k141_3143	Small_anellovirus_2	YP_238297.1	1	67.1	1.3e-20	Sub_Species	viruses	Anelloviridae->Gammatorquevirus->Small_anellovirus->Small_anellovirus_2	70	649
P15003_1003	k141_315	GB_virus_C	AAX68556.1	14	96.5	2.4e-79	Sub_Species	viruses	Flaviviridae->Pegivirus->Pegivirus_C->GB_virus_C	141	448
P15003_1003	k141_321	Anelloviridae_sp.	AXQ66413.1	-	44.2	1.7e-07	species	viruses	-	77	391
P15003_1003	k141_326	Torque_teno_virus	BAA28158.1	-	51.5	4.8e-60	species	viruses	-	233	650
P15003_1003	k141_3280	Anelloviridae_sp.	AXQ65981.1	-	43.0	1.8e-06	species	viruses	-	93	298
P15003_1003	k141_3357	GB_virus_C	BAA23721.1	14	97.8	8.4e-204	Sub_Species	viruses	Flaviviridae->Pegivirus->Pegivirus_C->GB_virus_C	372	1187
P15003_1003	k141_3370	Anelloviridae_sp.	AXQ65652.1	-	49.5	1.0e-42	species	viruses	-	188	563
P15003_1003	k141_3411	Burkholderia_virus_Bcep22	NP_944295.1	-	44.7	9.8e-13	species	viruses	-	94	2454
P15003_1003	k141_3662	GB_virus_C	CAZ48432.1	14	100.0	6.6e-63	Sub_Species	viruses	Flaviviridae->Pegivirus->Pegivirus_C->GB_virus_C	121	537
P15003_1003	k141_3783	TTV-like_mini_virus	AHA91750.1	-	34.2	8.3e-80	species	viruses	-	535	2875
P15003_1003	k141_3980	Equine_infectious_anemia_virus	AFW99165.1	-	75.3	1.0e-24	species	viruses	-	73	344
P15003_1003	k141_4190	Torque_teno_midi_virus_9	YP_009505774.1	-	58.3	9.5e-24	species	viruses	-	168	652
P15003_1003	k141_4205	GB_virus_C	ABH03411.1	14	96.6	2.5e-64	Sub_Species	viruses	Flaviviridae->Pegivirus->Pegivirus_C->GB_virus_C	118	665
P15003_1003	k141_424	Torque_teno_mini_virus_3	YP_003587890.1	-	36.6	2.2e-104	species	viruses	-	571	2966
P15003_1003	k141_4272	Torque_teno_virus	BAA28156.1	-	58.1	2.7e-94	species	viruses	-	296	1322
P15003_1003	k141_4309	Torque_teno_virus	BAA93581.1	-	48.5	1.2e-10	species	viruses	-	66	385
P15003_1003	k141_4376	GB_virus_C	AHA61263.1	14	100.0	1.5e-89	Sub_Species	viruses	Flaviviridae->Pegivirus->Pegivirus_C->GB_virus_C	163	568
P15003_1003	k141_4492	GB_virus_C	ABH03413.1	14	98.2	8.0e-51	Sub_Species	viruses	Flaviviridae->Pegivirus->Pegivirus_C->GB_virus_C	110	333
P15003_1003	k141_4524	Anelloviridae_sp.	AXQ65980.1	-	53.1	3.9e-41	species	viruses	-	211	869
P15003_1003	k141_4630	Anelloviridae_sp.	AXQ66598.1	-	50.0	8.4e-05	species	viruses	-	74	424
P15003_1003	k141_4747	Ralstonia_phage_phiRSL1	YP_001950049.2	-	38.0	4.4e-134	unclassified	viruses	-	952	201710
P15003_1003	k141_5008	Scheffersomyces_segobiensis_virus_L	YP_009507830.1	-	42.6	3.4e-25	species	viruses	-	169	570
P15003_1003	k141_5032	environmental_Halophage_eHP-22	AFH22327.1	-	76.3	1.8e-06	species	viruses	-	38	288
